livre.chapitre.verset,Bafia
LUK.14.13,"Kìlag lɔŋ lɛ, i ù rì ɓi kìsɛ̀nɛ̀, ù reŋɗɛ̀n lɛ rì ɓɛ̀soghàsogha rì ɓìwɔ̀g rì ɓɛ̀lɛnlɛm, rì ɓɛ̀ɗyaŋɗyàŋ. "
LUK.14.14,"Fɔɔnnɛ ù rì ɓiì ɓaà rì ɓɛ̀mààgh ɓisuulɛ ɓumɓɛ̀n ɓɛ yin ɗi ìtèɗ wulɛ ɓɛ leɓ wɔ̀ rìkì ɗiǹ, fɔɔnnɛ ù teri gɛ mɛ̀lèɓ ŋwosi righèmɓɛ̀n ɗi ɓilòŋ ɗi ɓumɓɛ ɓɛ ri lɛ saaɗ."
LUK.14.15,"Yɛ̀ɛ kìbog ki ɓi ɓumɓɛ ɓɛ ɗiɗìghà ɓɛǹ rì Yeesus ki wokà ɓìtòkì ɓiǹ, ki kpaa nyi lɛ: Mààgh rì roànɛ à ɗii gɛ ɓìɗilàg a kìsɛ̀nɛ̀ ki ɓi kìlɔ̀ŋ ki Bɛ̀ll. "
LUK.14.16,"Nni Yeesus à ɓàkà nyi lɛ: Ŋwaàdɛŋ yɛɛ ɓaghà ɓi coo kisɛ̀nɛ̀, à ki regi ɓum lɛɛ̀gwey a kìsɛ̀nɛ̀ kiǹ. "
LUK.14.17,"Yɛ̀ɛ cààmɛ̀n ki kìsɛ̀nɛ̀ ki ghɛ̀ɛ̀sɛ̀ngà kì tumɛɛ ki kpagà, nni à romgà ǹkìì-kìsay wiì lɛ a kɛǹ kì reŋii ɓumɓɛ à reŋɗɛ̀ngà, à kpaa ɓɔ lɛ: Yùunay, ɓyom ɓìcèm ɓi ti ɓì pègsɛn. "
LUK.14.18,"Wɔ̀lɛ ɓumɓɛ̀n ɓɛ̀cèm ɓɛ ɓakày ǹkìì-kìsay anɛ̀n lɛ, bee inɛ ɓɔɔ yu ìnɛ̀n ì yin, roàntonto à kpaa nyi lɛ: Mɛ̀ɛ nlàagh dɛm, nni ǹghɛ̀ɛ̀sɛɛ yɔ̀ kì kɛ̀ɛ ki ghɛɛ̀, kùrùg cenɛn mɛ̀. "
LUK.14.19,"Roàdɛŋ lɛ: Mɛ̀ɛ nlàagh ɓɛ̀sanìnya ǹtɛ̀ɗ, nni ǹkɛ̀ɛ lɛ nghɛǹ yɛ̀ɛ ɓɛ ri lɛ ɓɛ say, kùrùg cenɛn mɛ̀. "
LUK.14.20,"Roàmbog lɛ: Mɛ̀ɛ ǹwɔlɛɛ lɔŋ ɓigomìnɛ, fɔɔnnɛ ǹ-yin ɗi bee inɛ ǹ-yù."
LUK.14.21,"Fɔlɔɔ nnɛ ǹkìì-kìsay a sugtìghà kì kpaà masà wìì ɓìɓan ɓiǹ ɓìcèm. Nni ŋwaàmɛɛ a wokà bim, à ki kpaa ǹkìì-kìsay anɛ̀n lɛ, kɛ̀na lɛ fyɛ̀ɗ, ɓi ɓìyan ɓi tyèè, rì ɓi ɓìɓàà ɓi ɓi bàn, u regiì mɛ̀ lɛ, rì ɓɛ̀soghàsogha, rì ɓìwɔ̀g, rì ɓɛ̀ɗyaŋɗyàŋ, rì ɓɛ̀lɛnlɛm, "
LUK.14.22,"yɛ̀ɛ maa cààmɛ̀n à ghaghìghà, ǹkìì-kìsay anɛ̀n à sugtìì nyi kì kpaà lɛ: Tààta, ǹkìi yì fìtom fi wàa romi mɛ̀ lɛ ǹki, nni wɔ̀lɛ, mɛ̀kɔ̀ɔ̀ mɛdɛŋ mɛ kaka zɛy. "
LUK.14.23,"Nni à kpaatìghà min ǹkìì-kìsay wiì lɛ: Nɔ̀ɔ̀ti lɛ rì bee yi ɓi dɛm, rì bèn yi gari yi ɓi ɓɛ̀dɛm, u tiniì ɓum ɓi-tèɗ lɛ ɓɛɛ yu kì ɗiŋii ɓi naa yɛ̀m, di fɔɔnnɛ yɛ̀ɛ roǹ. "
LUK.14.24,Fɔɔnnɛ à kpaaghà ɓɔ lɛ: Nsoò kìbog ki mum ki ɓi ɓɛ̀roɓɛ ǹlokà kì reŋii kaa ɗi ɓi com ki a kìsɛ̀nɛ̀ kɛm̀.
LUK.14.25,"Yɛ̀ɛ ɓìtuu ɓi ɓum ɓi nɔɔ̀nɔ̀ɔ̀tìghà Yeesus, nni à lɔ̀ɔ̀ghrɛ̀ngày à kpaa ɓɔ lɛ: "
LUK.14.26,"I mum à yùu a lɔ̀ŋkɛm̀, à yin lɛ à ɓa ǹ-yilàg wɛ̀m di à keesii ɓi mɛ, à cee lèg ànɛ à keesii lɛ, rì seŋì, rì jɛɛ, rì giy, rì ɓɔn ɓii, rì ɓɛ̀geni ɓii ɓɛ ɓɛ̀yiɓ rì ɓɛ ɓɛbaŋì, nsoò cɛɓ kii kɔmiɗ. "
LUK.14.27,"Fɔɔnnɛ mum ǹcèm ànɛ à tɛ̀ɛgh ɓi kɔrɔs wìì, à ki nɔ̀ɔ̀ti mɛ à yin lɛ à ɓa ǹ-yilàg wɛ̀m. "
LUK.14.28,"Ghɛn anɛ ɓi mìni yɛɛ ri lɛ à kì lɛ, i à ɓeegh kìtoŋ, kɛ̀ɛ ka kɔ̀ri ɓi zi lɛ a ghɛǹ bàlì ì mɔ̀ɔ̀ni ìnɛ yɛ̀ɛ kɔ̀ɔkɔnɛ̀n ɓi kìtoŋ kicèm, à ki fiɓi ǹkoò mɔ̀ɔ̀ni mɛ à rì rì mɔ mɛ ri lɛ mɛ legsì kɔ; "
LUK.14.29,"ɓisuulɛ, i à ghɛ̀lɛɛ kɔ, à càɗ bee ri bee, ɓum ɓɛ̀cèm ɓɛ ɓɛ ghɛɛ kɔ fɔlɔɔ, ɓɛ ri nyi ɓiì wɔ̀wɔli, "
LUK.14.30,"di ɓɛɛ̀ kpaakpaa lɛ: Ŋwaànɛ àa ǹtumɛɛ kìtoŋ, ki yag nyi rìlègsì."
LUK.14.31,"Com kìfog yɛ̀ɛ rìfòm ɗidɛŋ ɗi yin lɛ ɗi ki lɛ, i ɗyɛɛ̀ kɛ̀nkɛn ki ɗùu wɛ̀y ri ɗimbog, ɗyɛ̀ kɛɛ̀ ka kɔ̀ri ɓi zi lɛ ɗyɛɛ̀ ghɛn, ǹkòo ɗi ri lɛ ɗi kɛǹ rì ɓɛ̀sujàà ɓɛ̀tɔɔsìm ǹtɛ̀ɗ, lɛ ɗyɛɛ ɗuù rì rìfòm ɗimbog ɗi ɗi riì rì ɓɛ̀sujàà ɓɛ̀tɔɔsìm rìtin. "
LUK.14.32,"I ɗi ghɛɛ lɛ ɗyaa cenɛn ɓi wɛ̀y wiǹ innɛ rìfòm ɗimbog ɗi kakas̀ fìràɓ, ɗi ɓiì romì ɓum lɛ ɓɛɛ kɛǹ kì tɔɔ̀gh rìfòm ɗiǹ com ki ɗyɛɛ̀ kɔ̀nkɔ̀n, ɓi ɗi lɛ ɓɛɛ pɛgsɛn paàzì ànɛn lɛ tɛ̀tɛ̀rɛ̀ɛ̀."
LUK.14.33,"Nni fɔɔnnɛ mum ǹcèm ànɛ ɓi mìni ànɛ à roòzɛɛ ɓi ɓyom ɓìcèm ɓi à rì rì ɓyɔ, à yin lɛ à ɓa ǹ-yilàg wɛ̀m."
LUK.14.34,"Kìkòn ki ri syeesyee à com, wɔ̀lɛ i ki soò, cɛ kidɛŋ kɛɛ̀ki ɓɛ ri lɛ ɓɛ foŋdì miì lɛ kɛɛ yɛɛ̀ti? "
LUK.14.35,"Ki yiìdi ri gɛɓsɛ̀n nsoò ɓisuu zi, nsoò ɓisuu kikùnkùn; ɓɛɛ ɓiì màagh kɔ ɓi dan. Ŋwaànɛ à rì rì mɛ̀ree, mɛ lɛ à wog à ghɛ̀ɛ̀sɛɛ kì woògh."
LUK.15.1,"Ɓɛ̀terì-làmpoŋ̀ rì ɓɛ̀kìì-kìɓe ɓɛm̀bog ɓɛ ǹ-yùlàg ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm yɛ̀ɛ Yeesus, lɛ ɓɛɛ wowog ɓìtòkì ɓii. "
LUK.15.2,"Fɔɔnnɛ Ɓɛ̀fàrìzyɛŋ rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ ŋwɔŋwɔ̀ŋìghà di ɓɛɛ̀ kpaakpaa lɛ: Ŋwaànɛ a ghàghaɓ ɓiɓeɓtàg ɓi ɓum lɛ syeesyee, à ki ɗiɗi nɗaŋ ɗi ɓɔ. "
LUK.15.3,Fɔɔnnɛ Yeesus à tekà ɓɔ dàɗkì ìnɛ. 
LUK.15.4,"Ghɛn anɛ ɓi mìni yɛɛ ri lɛ à kì lɛ, i à rì rì jɔ̀ɔ̀ yii mɛtin mɛtaǹ, nni bog ì ɗimi, kɛ̀ɛ càɗ yi yi rɔɓi mɛ̀tin mɛnin rì ǹtɛ̀ɗ rì taànìn ɓi-reɓ à kɛ̀n kì kaà kìbog ki kaa ɗimi à kpaŋ yɛ̀ɛ à rì kɔ ɓiì ghɛɛ̀? "
LUK.15.5,"I à mɛ tanɛn yɔ̀, à saàgh yɔ̀ ɓi ɓìlaŋ rì coo kinyàà, "
LUK.15.6,"i à kpaŋi a mɛɛ mii, à taŋzɛ̀n lɛ rì ɓɛ̀reŋkàŋ ɓii, rì ɓɛ̀ba-gòŋzɛn ɓii à kpaa ɓɔ lɛ: Ti nyààrɛɛna ǹɗaŋ ɓisuulɛ màa ghɛɛ̀dii tì jɔ̀ɔ̀ yɛ̀m ìnɛ ìi nɗimi. "
LUK.15.7,"Ǹkalii mìni lɛ, kìnyàà ki ɓiì ɓaà girig fɔlɔɔ aɗyòò, di ǹkìì-kìɓe bogtɛ̀n à lɔ̀ɔ̀ghrɛɛ ǹɗem, ki cee ki ki ri ɓisuu ɓum mɛ̀tin mɛnin rì ǹtɛ̀ɗ rì taànìn, ɓɛ ɓɛ ri lɛ saaɗ, ɓɛ ki ghɛɓsii ɓi com lɛ ɓɛɛ lɔɔ̀ghrɛn tì mɛ̀rem."
LUK.15.8,"Nsoò lɛ i giɓ adɛŋ à rì rì dolà ǹtɛ̀ɗ, nni dolà bog ì ɗimi, àa ròòsi ɓi nya lamɓà à fyɛn naa, à konàg kì kaà dolà ìnɛn à kpaŋ yɛ̀ɛ à rì yɔ̀ ɓiì ghɛɛ̀? "
LUK.15.9,"I à mɛ ghɛn yɔ̀, à reŋì lɛ, rì ɓɛ̀reŋkàŋ ɓii, rì ɓɛ̀yiɓ ɓɛ à rì jàŋbog rì ɓɔ, à kpaa ɓɔ lɛ: Ti nyààrɛɛna ǹɗaŋ lɛ maa ghɛɛdii mɔ̀ɔ̀ni mɛ̀m mɛ mɛ nɗimi. "
LUK.15.10,"Ǹkalii mìni lɛ, kìnyàà ki ri girig fɔlɔɔ ɓi nyìinyìm à ɓumɓɛ titom ɓɛ Bɛ̀ll, ɓisuu ǹkìì-kìɓe bog ànɛ à lɔ̀ɔ̀ghrɛɛ ǹɗem."
LUK.15.11,Yeesus à teetì ɓɔ dàɗkì lɛ: Ŋwaàdɛŋ yɛɛ ɓaghà ɓɔn ɓɛ ɓɛbaŋì ɓɛɓɛɛ̀. 
LUK.15.12,"Nni roàsiitòn à kpaaghà seŋi lɛ: Tààta, faa mɛ̀ gàɓ yɛ̀m ì ìkum. Fɔɔnnɛ Seŋi à kàɓsìghà ɓɔ ìkum wii. "
LUK.15.13,"Yɛ̀ɛ ɓɔɔ mɛru ɓɛ ghaghìghà, roàsiitòn anɛ̀n à ɓadɛ̀n ɓyom ɓii ɓìcèm, à kwèɗ ɓi kìlɔ̀ŋ ki fìràɓ, à yogsàg ìkum wii wɔɔ ɓi cɛɓ ki kòòkoo. "
LUK.15.14,"Yɛ̀ɛ à lègsìghà kì yogsaagh ikum wii, fɔɔnnɛ coo zày ki kpighà ɓi kìlɔ̀ŋ kiǹ, kɛ̀ɛ ɓa ti ri com ki lɛ à ghɛɓ miì. "
LUK.15.15,Nni à kɛ̀ngà kì ɗiŋii kisày yɛ̀ɛ ŋwaàdɛŋ ànɛ ɓi kìlɔ̀ŋ kiǹ; roànɛ̀n à rom nyi lɛ a kɛǹ nyi kì ɓèŋi jèè a dɛm. 
LUK.15.16,"À ɓaghà rì zày ìnɛ lɛ di àa ɗii ɓyom ɓi jèè yi ǹti yi ɗilàg, wɔ̀lɛ ŋwaànɛ lɛ a fa nyi ɓyɔ kɛ̀ɛ ɓa. "
LUK.15.17,"Nni yɛ̀ɛ à sugtìghà ɓi nyimiɗ, fɔɔnnɛ à kpaaghà lɛ: Ɓum ɓɛ̀cèm ɓɛ ɓɛɛ̀ sasay seŋi wɛ̀m ɓɛ ri rì ɓìɗilàg lɛɛ̀gwey, mɛ̀ ǹ-yù kì wuwii zày fɛ. "
LUK.15.18,"M̀ɓiì pɛ̀sɛɛ, ǹsugtì yɛ̀ɛ Tààta wɛ̀m, ǹkpaa nyi lɛ: Tààta! Ǹkìghà kìɓe ɓi san ànɛ yɛ̀ɛ Bɛ̀ll rì ɓi san ànɛ à lɔ̀ŋkɔɔ, "
LUK.15.19,"fɔɔnnɛ ki ghɛɛ̀sɛɛ tì ɓi lɛ, ɓɛɛ reŋi tì mɛ̀ lɛ man wɔɔ̀, tera mɛ̀ lɔŋ yɛ̀ɛ kìbog ki ɓi ɓɛ̀kìì-ɓìsay ɓɔɔ. "
LUK.15.20,"Fɔɔnnɛ à pɛ̀sɛ̀ngà à kɛ̀n yɛ̀ɛ seŋi. Yɛ̀ɛ à ɓaghà di à kakay fìràɓ, nni seŋi à ghɛngày nyi, à tuɓì rì mɛ̀ree, à kɛ̀n nyi kì siighrɛɛ ɓi nyoo, à lɔ̀ɛ̀ɗ nyi. "
LUK.15.21,"Man à kpaa nyi lɛ: Tààta, ǹkìghà kìɓe ɓi san ànɛ yɛ̀ɛ Bɛ̀ll rì ɓi san ànɛ a lɔ̀ŋkɔɔ, nni ki ghɛɛ̀sɛɛ tì ɓi lɛ ɓɛɛ reŋi tì mɛ̀ lɛ man wɔɔ̀. "
LUK.15.22,"Nsoò fɔlɔɔ seŋi à kpaaghà ɓɛ̀kìì-ɓìsay ɓii lɛ: Terinas̀ mɛ̀ kìlàà ki ki ɓiisɛɛ kì rɔɔtɛɛ lɛ fyɛ̀ɗ, ɓi fa nyi a waàtɛn; à kpaa tì ɓɔ lɛ. Waasiina nyi bɔŋ ɓi manàcàg, ɓì waasì tì nyi ɓɛ̀siripàs ɓi mɛ̀kòò. "
LUK.15.23,"Ɓi yuiy rì kìɓwɛɗ ki sanìnya ki ki ri kìfɔmɛn, ɓi wey kɔ, ti ɗi di ti nyàànyàà. "
LUK.15.24,"Ɓisuulɛ man wɛm̀ ànɛ à wughà nni à ghèmɓɛɛ, man ànɛ à ɗimgà nni tì ghɛɛdii nyi. "
LUK.15.25,"Fɔlɔɔ a ɓaa, di dɛlì ì ŋwaànɛ̀n ì ǹtonto ì kakas̀ a dɛm. Nni yɛ̀ɛ ì susùkày di ì ti ɓiì kpaŋì a mɛɛ, nni ì wokày lɛ rì gom ì ɓyom ɓi ɓoɓoghɛn, rì mɛ̀dɛlì. "
LUK.15.26,"Fɔɔnnɛ à reŋìghà ǹkìì-kìsay a seŋi àdɛŋ, à tɔg nyi ɓisuucɛ nnɛ gom ìrì a mɛɛ mɛ seŋi? "
LUK.15.27,"Ǹkìì-kìsay a ɓàg dɛlì ìnɛn lɛ: Goni à sughii, nni Soŋi à woli man à sanìnya à ǹfɔmɛn ɓisuu man, lɛ à kpaŋdii nyi ɓi ɓyàg di à rì lɛ syeesyee ɓi nyòò. "
LUK.15.28,"Nni dɛlì ìnɛ̀n ì wokà bim, ì ɓèn kì ɗiŋii ɓi naa, seŋi à kpaŋ yì nyi kì ɓɔ̀ŋzaagh lɛ a ɗiŋi ɓi naa. "
LUK.15.29,"Man ànɛ̀n à kpaa min seŋi lɛ: Ghɛna! Bèg gɛɛ̀nɛ kɛ̀ɛ bàlì yɛ̀ɛ maà sasày wɔ̀, kɛ̀ɛ nsɛɛti wɔ nsoò ŋwos bog, nni ù ka faghà ɓi mɛ nsoò bwiy lɛ ǹɗi rì ɓɛ̀reŋkàŋ ɓɛm, di ti nyàànyàà. "
LUK.15.30,"Kìɓan kifog, yɛ̀ɛ man wɔɔ̀ ànɛ̀n àa sughii nyaànɛ à yogsaghiì ìkum wɔɔ ri ɓɛ̀yiɓ, ɓɛ riɓàmɓà, ù teɗ man à sanìnya ànɛ à rì ǹfɔmɛn, ù wey nyi. "
LUK.15.31,"Seŋi à kpaa nyi lɛ: Man wɛm̀, wɔ̀ɔ̀ rì mɛ̀ jàŋbog ɓyààmɛ̀n ɓìcèm fɔɔnnɛ com kìcèm ki wooghrɛɛ rì wɔ̀. "
LUK.15.32,"Kìɓan kifog, kaa ghɛ̀ɛ̀sɛɛ lɔŋ lɛ, ti nyaàrɛn, ɓisuulɛ goni ànɛ̀n à wughà nni à sugtii yì ɓi cɛɓ, à ɗimgà, nni tì ghɛɛdii nyi."
LUK.16.1,"Yeesus à kpaatì ɓɛ̀yilàg lɛ: Guŋgum adɛŋ yɛɛ ɓaghà rì mum ànɛ àa m̀ɓègì nyi ìkum. Fɔɔnnɛ ɓɛ kpaaghà nyi lɛ, ŋwaànɛ̀n a yooyogsì nyi ìkum. "
LUK.16.2,"Nni à reŋìghà ŋwaànɛ̀n, à tɔg nyi lɛ: Kìɓan ki ɓum ɓɛɛ̀ kpaakpaa ki ɓɛ raràɗ rì wɔ̀ ki ri la? Rèsi mɛ̀ yɛ̀ɛ u kɛ̀ɛkɛɛ̀sì ìkum wɛm̀ ɓisuulɛ, wàa ɓèŋdi ɓi wɔ. "
LUK.16.3,"Fɔɔnnɛ m̀ɓèŋì-ìkum anɛ̀n à fèkà ɓi nɗem wii lɛ: M̀ɓiì ɓaà ɓà la yɛ̀ɛ masà wɛ̀m à kpaa lɛ mɛ̀ kɛ̀ɛ m̀ɓèŋdì ikum wii? Mɛ̀ kɛ̀ɛ̀ ìtèɗ wulɛ ǹsay dɛm, ǹki wowog ǹtoòrìɗ lɛ nlɔ̀ǹlɔn ɓum ɓyom ɓi kìɓàà. "
LUK.16.4,"Ǹ-yii yɛ̀ɛ ǹɗì ɓiì kìi, lɛ ɓum ɓɛdɛŋ ɓɛɛ ghaɓ mɛ̀ lɛ syeesyee a mɛɛ maa di ɓɛ pisii mɛ̀ ɓi kìsay ki riɓèŋ ɗi ikum. "
LUK.16.5,Fɔɔnnɛ à reŋìghà ɓum ɓɛ̀cèm ɓɛ ɓɛ ɓaghà masà wìì ri ɓɛ̀pon lɛ bog bòg bog à tɔg roàntonto lɛ: Wɔ̀ɔ̀ rì masà wɛ̀m rì pon a cɛ? 
LUK.16.6,"Roànɛ̀n à ɓàg lɛ: Pon wɛm̀ à rì ɓɛ̀kpɛm ɓɛ mɔɔgh mɛ̀tin mɛtaǹ. Nni à kpaaghà roànɛ̀n lɛ: Tera kaàtà à pon wɔɔ̀, u kɔri ɓi zi lɛ fyɛ̀ɗ, u kaǹ miì lɛ ɓɛ̀kpɛm ɓɛ mɔɔgh mɛ̀tin mɛɓɛɛ̀ rì ǹtɛ̀ɗ. "
LUK.16.7,"Ajɛ̀m ìnɛn, à kpaa tì roàmbog lɛ: Ɓɛɛ tɔtɔg wɔ cɛ? Roànɛ̀n lɛ: Mɛ̀kùtì mɛ bààzì mɛ̀tin mɛtaǹ, nni m̀ɓèŋì-ìkum a kpaaghà nyi lɛ: Kàna ɓi kaàtà wɔ̀ɔ̀ a pon lɛ mɛ̀kùtì mɛ̀tin mɛnin. "
LUK.16.8,"Masà à kìɓeɓtàg ki m̀ɓèŋì-ìkum anɛ̀n à sɛkà nyi lɛ, à kìghà kìɓan kiǹ rì ɗyomzɛ̀n lɛɛ̀gwey. Fɔlɔɔ a rèsii lɛ, ɓumɓɛ ɓi cɛɓ ki ziinɛ ɓɛ wom̀zaagh ɓi cɛɓ ki lɛ rì ɓɔ, rì ɓɛ̀ro ɓum à cee ɓumɓɛ ɓɛ ri ɓi kìtɛɛtɛn."
LUK.16.9,"Nni Yeesus à kpaatìghà lɛ: Ǹkalii mìni lɛ, kaana lɛ ɓi ɓa rì mɛ̀ghan rì ìkum wu kɛ̀ɛ̀ ǹkpaà, mɔ yɛɛ ri mìni ɓiì ghàɓi ɓi naa ì fìɗyàɓ fikɔ̀ɔ̀ di ìkum wiǹ wu yiìdi mìni ɓi càg. "
LUK.16.10,"Ŋwaànɛ à ɓèŋi ɓɔɔ ɓyom ɓɛsàg lɛ syeesyee, rì ntyweeyi à ɓiì ɓèŋi ɓigwey lɛ syeesyee. Roànɛ à ɓèŋi ɓi ɓɔɔ ɓyom ɓɛsàg lɛ syeesyee, àa yi ɓi riɓèŋ ɗi gìn yi ɓyom lɛ syeesyee rì ntyweeyi. "
LUK.16.11,"Nni i ɓì mɛ rɔ̀ɓ kɛ̀ ɓi yi riɓèŋ ɗi ikum wu kɛ̀ɛ̀ ǹkpaa fɛlɛ rì ǹtyweeyi, ghɛn yɛɛ ri mìni ɓiì faà kɔɔ̀kɔɔ̀ à ìkum lɛ ɓi ɓeŋ̀? "
LUK.16.12,"Rì tì lɛ i ɓì rèsii lɛ ɓì yin ɓumɓɛ ɓɛ tyweeyì ɓi ɓyom ɓi ɓɛgan, ɓaa fa ɓi mini ɓiŋkin ɓi mìniì ɓɔmiɗ."
LUK.16.13,"Lɛ ǹkìì-kìsay bog à yin lɛ à say ɓɛ̀masà ɓɛɓɛɛ̀ ɓisuulɛ, à ɓiì ɓèèzɛɛ bog, à keesì roàmbog; nsoò lɛ à ràrɛ̀n rì masà bog, à naŋ àmbog. Ɓì yin ɗi ìtèɗ wulɛ ɓi say lɛ rì Bɛ̀ll rì mɔ̀ɔ̀ni cààmɛ̀n kìfog."
LUK.16.14,Ɓɛ̀fàrìzyɛŋ ɓɛ ɓɛ ǹkeesàg mɔ̀ɔ̀ni ɓɛ wowòkà ɓìɓan ɓiǹ ɓìcèm di ɓɛɛ̀ wɔ̀wɛy Yeesus. 
LUK.16.15,"Fɔɔnnɛ Yeesus à kpaaghà ɓɔ lɛ: Ɓì rì ɓumɓɛ ɓɛɛ kaakaa lɛ ɓum ɓɛdɛŋ ɓɛɛ ghɛǹ mìni lɛ ɓì rì ɓɛ̀saaɗ ɓɛ ɓum, wɔ̀lɛ Bɛ̀ll à yii mɛ̀rem min. Fɔɔnnɛ com kìcèm ki ki ri gìn i com ɓi nyìinyìm à ɓum, ki ri com ki Bɛ̀ll à ɓèèzɛɛ lɛɛ̀gwey."
LUK.16.16,"Rìrèsì ɗi ɓidɔ̀gsɛna ɓi Moyis rì ɗi ɓɛkpaŋzì-ɓìɓan ɗi kighà kìsay à kpaŋ yɛ̀ɛ Zyaŋ Bàɓtis à yùghà. Nni à tumɛ̀n ɓi cààmɛ̀n kiǹ, à kpaŋ ɓigomìnɛ, Syeesyee à Ɓɔlɛ à kìlɔ̀ŋ ki Bɛ̀ll a kaakalɛ̀n a ɓum ɓɛ̀cèm, fɔɔnnɛ mum bimiɗ a kaakaa lɛ a ɗiŋi ɓi kìlɔ̀ŋ kiǹ ɓi-tèɗ. "
LUK.16.17,"Ki ri lɛ fyɛ̀ɗ lɛ, ɗyoo rì zi ɓyɛɛ silì à cee lɛ maa kìkàŋga àdɛŋ a pɛsɛn ɓi kaàtà à ɓìdɔ̀gsɛna."
LUK.16.18,"I mum à nàɓi giɓ wiì, à wɔɔtì àdɛŋ, di à kìi fìsɔ̀mɔ̀g. Nni fɔɔnnɛ ŋwaànɛ à wɔli giɓ anɛ yii à nàɓi à kìi girig fìsɔ̀mɔ̀g."
LUK.16.19,"Mum àdɛŋ yɛɛ ɓaghà guŋgum, à waatàg ɓìlàà ɓi syeesyee, ɓi ki ɓa ɓilàà ɓi mɔ̀ɔ̀ni; fɔɔnnɛ ŋwos anɛ aɗyoo bimiɗ, ŋwaànɛ̀n à ghɛghɛ̀ɓkà ɓi kìnyàà à ki kìki ɓyoo ɓisɛ̀nɛ̀. "
LUK.16.20,"Nni maa nyìinyìg à mum lɛ Lazaari, ànɛ à ɓaghà ɓìɓɛɛ nyoo bimiɗ, àa ǹnɔ̀ŋɗàg asuunaa wu guŋgum anɛ̀n. "
LUK.16.21,"À ɓaghà rì zày ìnɛ lɛ di àa ɗii nsoò bubùɓ yi yi raarààghà a teɓèrè à guŋgum anɛ̀n zi, àa lɔŋ rìɓa ɗìn ɗyɔ rì ɗyɔ, kìɓan kifog, bu yi m̀pɛ̀sàg tìì, yi yu kì lɛɛlɛɛ ɓiɓɛɛ̀ ɓii ɓiǹ. "
LUK.16.22,"Nni maa nyìighnyìg à mum ànɛ̀n à wughà, ɓum ɓɛ titom ɓɛ teɗ nyi, ɓɛ kɛǹ nyi kì kɔ̀ɔ̀sii jàŋbog rì Abiraham. Yɛ̀ɛ guŋgum anɛ̀n à wughà girig, ɓɛ ɓom̀ nyi. "
LUK.16.23,"Nni wɔɔ a nyɔ̀ɛ̀y nnɛ à ɓegsìghà mis, di rìkɛŋ ɗyɛɛ̀ pyènpyen nyi mis, à ghɛn yì lɔŋ Abiraham fìràɓ, ɓɛɛ̀ Lazaari ǹkɔ̀kɔriyɛn nyi ɓi ǹwɔŋì. "
LUK.16.24,"Fɔɔnnɛ à nyàmgà jɛ̀ɛ̀ aɗyòò lɛ: Tààta Abiraham, wogha ɓà mɛ nyìghnyìg, u rom yì Lazaari, a nɔg yì manàcàg ɓi mɛ̀nig, a yɔɔ̀si mɛ̀ ɓi rìlemàg, di ɗyɛɛ ki yɛ̀ɛ ɗi fɔli, lɛ ǹwowog rikɛŋ lɛɛ̀gwey ɓi ɗuu ɗì. "
LUK.16.25,"Nni Abiraham à ɓàkà nyi lɛ: Man wɛm̀, yiti cààmɛ̀n ki ù wowòkà gàɓ yɔ̀ɔ̀ i kìrɔɔ di ù kaka ɓi cɛɓ, Lazaari nyii wowòkà mɛ̀tɔɓ; nni ɓi cààmɛ̀n ki, nyii ti ɓiì fɔɔfɔɔ̀sɛ̀n fɛ, wɔ̀ɔ̀ wowòg rìkɛŋ. "
LUK.16.26,"Ɓi kiŋcèm, coo bɛŋ ì rì ɓi nyìinyìm ànɛ lɛ, rì ɓìsi rì mìni, lɛ di ɓumɓɛ fɛ a lɔ̀ŋkis ɓɛ ɓɛ kɔni lɛ ɓɛɛ yu foo, nsoò ɓɛ foo a lɔ̀ŋkin ɓɛ ɓɛ kɔni lɛ ɓɛɛ yu fɛ a lɔ̀ŋkis, ɓɛ̀ kɛɛ̀ ɓa ri bee inɛ ɓɛɛ syaayì. "
LUK.16.27,"Nni guŋgum anɛ̀n à kpaghà lɛ: Tààta Abiraham m̀ɓɔ̀ŋzaagh min wɔ lɛ, u rom̀ Lazaari ɓi naa yɛ̀m ì ɓum, lɛ ǹɗì rì ɓɛ̀geni ɓɛ ɓɛbaŋì ɓɛtaǹ. "
LUK.16.28,"A kɛǹ ɓɔ kìwogsii ɓiɓan ɓi, di ɓɛ̀ kɛɛ̀ yù girig ɓi jàŋ i rìkɛŋ ìnɛ mɛ̀ ǹɗi miì ìnɛ. "
LUK.16.29,"Abiraham à ɓàg lɛ: Ɓɛ̀goni ɓɛ ri lɛ, ɓɔ rì ɓìdɔ̀gsɛna ɓi Moyis, ɓɔ rì ɓɛ̀kaàtà ɓɛ ɓɛkpaŋzì-ɓiɓan, ɓɛ ghɛɛ̀sɛɛ kì woògh ɓìɓan ɓi ɓɛɛ̀ kpaakpàà. "
